txid,to_account,TOKEN_ID,current_owner,rank,time
0x9bef5a729784b8f9e675dad01ff5d314b0d3c33663333d9deb5ad20c21276d3b,0x4c096952957edf231b0dfa794630ad6e09bf780d,3148,0x0000000000000000000000000000000000000000,4983,2021-08-31T17:53:46
0x6e9233d89b7d474e49652b087f12fa5edb7ecb8da642b47e8047f51d6011b31d,0x11414661e194b8b0d7248e789c1d41332904f2ba,3149,0x0000000000000000000000000000000000000000,1772,2021-08-31T17:55:55
0x6e9233d89b7d474e49652b087f12fa5edb7ecb8da642b47e8047f51d6011b31d,0x11414661e194b8b0d7248e789c1d41332904f2ba,3150,0x0000000000000000000000000000000000000000,1454,2021-08-31T17:55:55
0x6e9233d89b7d474e49652b087f12fa5edb7ecb8da642b47e8047f51d6011b31d,0x11414661e194b8b0d7248e789c1d41332904f2ba,3151,0x0000000000000000000000000000000000000000,4968,2021-08-31T17:55:55
0x6e9233d89b7d474e49652b087f12fa5edb7ecb8da642b47e8047f51d6011b31d,0x11414661e194b8b0d7248e789c1d41332904f2ba,3152,0x0000000000000000000000000000000000000000,5909,2021-08-31T17:55:55
0x6e9233d89b7d474e49652b087f12fa5edb7ecb8da642b47e8047f51d6011b31d,0x11414661e194b8b0d7248e789c1d41332904f2ba,3153,0x0000000000000000000000000000000000000000,3047,2021-08-31T17:55:55
0xd80c577f1c20ebea2d4721eb4a0122232fba45435d6a3e449d20055363f305a0,0xa0901c7b8177fb3645b64d618cfd94a688270f9c,3154,0x0000000000000000000000000000000000000000,2442,2021-08-31T17:55:55
0x700cb4bfcbaeaafb2eb173ef6e56f4931067ce7b9a5ec66464b2a7cbadb465f2,0xd8e10e7ca46d7738929dfdeb2aaf59837b3ccc8b,3155,0x0000000000000000000000000000000000000000,3372,2021-08-31T17:55:55
0x700cb4bfcbaeaafb2eb173ef6e56f4931067ce7b9a5ec66464b2a7cbadb465f2,0xd8e10e7ca46d7738929dfdeb2aaf59837b3ccc8b,3156,0x0000000000000000000000000000000000000000,2380,2021-08-31T17:55:55
0x700cb4bfcbaeaafb2eb173ef6e56f4931067ce7b9a5ec66464b2a7cbadb465f2,0xd8e10e7ca46d7738929dfdeb2aaf59837b3ccc8b,3157,0x0000000000000000000000000000000000000000,819,2021-08-31T17:55:55
0x700cb4bfcbaeaafb2eb173ef6e56f4931067ce7b9a5ec66464b2a7cbadb465f2,0xd8e10e7ca46d7738929dfdeb2aaf59837b3ccc8b,3158,0x0000000000000000000000000000000000000000,1145,2021-08-31T17:55:55
0x700cb4bfcbaeaafb2eb173ef6e56f4931067ce7b9a5ec66464b2a7cbadb465f2,0xd8e10e7ca46d7738929dfdeb2aaf59837b3ccc8b,3159,0x0000000000000000000000000000000000000000,736,2021-08-31T17:55:55
0x700cb4bfcbaeaafb2eb173ef6e56f4931067ce7b9a5ec66464b2a7cbadb465f2,0xd8e10e7ca46d7738929dfdeb2aaf59837b3ccc8b,3160,0x0000000000000000000000000000000000000000,460,2021-08-31T17:55:55
0x700cb4bfcbaeaafb2eb173ef6e56f4931067ce7b9a5ec66464b2a7cbadb465f2,0xd8e10e7ca46d7738929dfdeb2aaf59837b3ccc8b,3161,0x0000000000000000000000000000000000000000,1400,2021-08-31T17:55:55
0x700cb4bfcbaeaafb2eb173ef6e56f4931067ce7b9a5ec66464b2a7cbadb465f2,0xd8e10e7ca46d7738929dfdeb2aaf59837b3ccc8b,3162,0x0000000000000000000000000000000000000000,2978,2021-08-31T17:55:55
0x700cb4bfcbaeaafb2eb173ef6e56f4931067ce7b9a5ec66464b2a7cbadb465f2,0xd8e10e7ca46d7738929dfdeb2aaf59837b3ccc8b,3163,0x0000000000000000000000000000000000000000,4253,2021-08-31T17:55:55
0x700cb4bfcbaeaafb2eb173ef6e56f4931067ce7b9a5ec66464b2a7cbadb465f2,0xd8e10e7ca46d7738929dfdeb2aaf59837b3ccc8b,3164,0x0000000000000000000000000000000000000000,5849,2021-08-31T17:55:55
0xa592299cc008f6c2a27bd2f655e08efe919cd122c64b516c2900256bba442e78,0x9eb566c9702634c3d02156a04dc9c89f7c9c13d9,3165,0x0000000000000000000000000000000000000000,2825,2021-08-31T17:55:59
0xa592299cc008f6c2a27bd2f655e08efe919cd122c64b516c2900256bba442e78,0x9eb566c9702634c3d02156a04dc9c89f7c9c13d9,3166,0x0000000000000000000000000000000000000000,5840,2021-08-31T17:55:59
0xa592299cc008f6c2a27bd2f655e08efe919cd122c64b516c2900256bba442e78,0x9eb566c9702634c3d02156a04dc9c89f7c9c13d9,3167,0x0000000000000000000000000000000000000000,2430,2021-08-31T17:55:59
0x1bdab7b00b4cbc6b71eb8dbbb0cb28d6e07c907f6e6e00f65ac95f2b3cc4a694,0x8a9adce4b0aa0f288524f25416f2f96a884b3e91,3168,0x0000000000000000000000000000000000000000,2220,2021-08-31T17:56:39
0x1bdab7b00b4cbc6b71eb8dbbb0cb28d6e07c907f6e6e00f65ac95f2b3cc4a694,0x8a9adce4b0aa0f288524f25416f2f96a884b3e91,3169,0x0000000000000000000000000000000000000000,4888,2021-08-31T17:56:39
0x1bdab7b00b4cbc6b71eb8dbbb0cb28d6e07c907f6e6e00f65ac95f2b3cc4a694,0x8a9adce4b0aa0f288524f25416f2f96a884b3e91,3170,0x0000000000000000000000000000000000000000,794,2021-08-31T17:56:39
0xb2f1624b65b84164e500435529c9c6c4005ee9e753103631ff546aea88500281,0xa0901c7b8177fb3645b64d618cfd94a688270f9c,3171,0x0000000000000000000000000000000000000000,3865,2021-08-31T17:56:39
0x1e70a00443b1667f84ad2236ec78029a25838445c81d956291223d7d9a77c78a,0x9b81fcdb243ff7137afcb77209d1d4be9dc3a6b2,3172,0x0000000000000000000000000000000000000000,291,2021-08-31T17:57:25
0x4d5e3adb6005323396f10df4f2c29ca91b3984fc56169b9f53ef106e591ea421,0x0dcf57635f6562897cba35168b232fb302de0748,3173,0x0000000000000000000000000000000000000000,2904,2021-08-31T17:57:53
0x4d5e3adb6005323396f10df4f2c29ca91b3984fc56169b9f53ef106e591ea421,0x0dcf57635f6562897cba35168b232fb302de0748,3174,0x0000000000000000000000000000000000000000,2686,2021-08-31T17:57:53
0x4d5e3adb6005323396f10df4f2c29ca91b3984fc56169b9f53ef106e591ea421,0x0dcf57635f6562897cba35168b232fb302de0748,3175,0x0000000000000000000000000000000000000000,2772,2021-08-31T17:57:53
0x4d5e3adb6005323396f10df4f2c29ca91b3984fc56169b9f53ef106e591ea421,0x0dcf57635f6562897cba35168b232fb302de0748,3176,0x0000000000000000000000000000000000000000,1961,2021-08-31T17:57:53
0x4d5e3adb6005323396f10df4f2c29ca91b3984fc56169b9f53ef106e591ea421,0x0dcf57635f6562897cba35168b232fb302de0748,3177,0x0000000000000000000000000000000000000000,3588,2021-08-31T17:57:53
0x31f027c4ddc6802b341c08754597c9287daae8c128a14c9598940f48a7506052,0xbbc7f620b68399eaa188afc22b846cdad7d2da1a,3178,0x0000000000000000000000000000000000000000,2602,2021-08-31T17:58:50
0x31f027c4ddc6802b341c08754597c9287daae8c128a14c9598940f48a7506052,0xbbc7f620b68399eaa188afc22b846cdad7d2da1a,3179,0x0000000000000000000000000000000000000000,938,2021-08-31T17:58:50
0x31f027c4ddc6802b341c08754597c9287daae8c128a14c9598940f48a7506052,0xbbc7f620b68399eaa188afc22b846cdad7d2da1a,3180,0x0000000000000000000000000000000000000000,1115,2021-08-31T17:58:50
0x12733879c34868eacf955bd8cb57b29dd40e78a77604c94714e269a6bfad17e8,0x29b58a02098ba4a9a994b6fffd6629b37796d787,3181,0x0000000000000000000000000000000000000000,3265,2021-08-31T17:58:50
0x12733879c34868eacf955bd8cb57b29dd40e78a77604c94714e269a6bfad17e8,0x29b58a02098ba4a9a994b6fffd6629b37796d787,3182,0x0000000000000000000000000000000000000000,1078,2021-08-31T17:58:50
0x12733879c34868eacf955bd8cb57b29dd40e78a77604c94714e269a6bfad17e8,0x29b58a02098ba4a9a994b6fffd6629b37796d787,3183,0x0000000000000000000000000000000000000000,1583,2021-08-31T17:58:50
0x3751e02952c583d77d9a056360a6e29e1fdfbcb7937fce16d1488d5692e04bcd,0xb4428d78edeb98cc6972a14006ff0b5cd964d4de,3184,0x0000000000000000000000000000000000000000,4918,2021-08-31T17:58:50
0x7b80ac27988b20c5ef0b9dbb36da64e9dd1f649648a39f9b7334e58cb8cc0f4a,0xa0901c7b8177fb3645b64d618cfd94a688270f9c,3185,0x0000000000000000000000000000000000000000,2834,2021-08-31T17:58:50
0x7b80ac27988b20c5ef0b9dbb36da64e9dd1f649648a39f9b7334e58cb8cc0f4a,0xa0901c7b8177fb3645b64d618cfd94a688270f9c,3186,0x0000000000000000000000000000000000000000,1739,2021-08-31T17:58:50
0x7b80ac27988b20c5ef0b9dbb36da64e9dd1f649648a39f9b7334e58cb8cc0f4a,0xa0901c7b8177fb3645b64d618cfd94a688270f9c,3187,0x0000000000000000000000000000000000000000,3150,2021-08-31T17:58:50
0x7b80ac27988b20c5ef0b9dbb36da64e9dd1f649648a39f9b7334e58cb8cc0f4a,0xa0901c7b8177fb3645b64d618cfd94a688270f9c,3188,0x0000000000000000000000000000000000000000,2701,2021-08-31T17:58:50
0x7b80ac27988b20c5ef0b9dbb36da64e9dd1f649648a39f9b7334e58cb8cc0f4a,0xa0901c7b8177fb3645b64d618cfd94a688270f9c,3189,0x0000000000000000000000000000000000000000,2930,2021-08-31T17:58:50
0x7b80ac27988b20c5ef0b9dbb36da64e9dd1f649648a39f9b7334e58cb8cc0f4a,0xa0901c7b8177fb3645b64d618cfd94a688270f9c,3190,0x0000000000000000000000000000000000000000,1573,2021-08-31T17:58:50
0x7b80ac27988b20c5ef0b9dbb36da64e9dd1f649648a39f9b7334e58cb8cc0f4a,0xa0901c7b8177fb3645b64d618cfd94a688270f9c,3191,0x0000000000000000000000000000000000000000,2405,2021-08-31T17:58:50
0x7b80ac27988b20c5ef0b9dbb36da64e9dd1f649648a39f9b7334e58cb8cc0f4a,0xa0901c7b8177fb3645b64d618cfd94a688270f9c,3192,0x0000000000000000000000000000000000000000,3847,2021-08-31T17:58:50
0x035179d2731a9267edc7688c1ed7bd95a4feb6de379d395ac2ebf60b2ede6a88,0xaca3aaa88930c86975359e783474cb3e1662d674,3193,0x0000000000000000000000000000000000000000,5091,2021-08-31T17:58:51
0x15194fbe06b5ec57d78facafc8c008a0f3710280ae96457233eb94c9d9666c70,0xa0abf54e10e2088256819f1bff7af4f324ca3fda,3194,0x0000000000000000000000000000000000000000,3081,2021-08-31T17:58:51
0x15194fbe06b5ec57d78facafc8c008a0f3710280ae96457233eb94c9d9666c70,0xa0abf54e10e2088256819f1bff7af4f324ca3fda,3195,0x0000000000000000000000000000000000000000,1535,2021-08-31T17:58:51
0x15194fbe06b5ec57d78facafc8c008a0f3710280ae96457233eb94c9d9666c70,0xa0abf54e10e2088256819f1bff7af4f324ca3fda,3196,0x0000000000000000000000000000000000000000,5589,2021-08-31T17:58:51
0x15194fbe06b5ec57d78facafc8c008a0f3710280ae96457233eb94c9d9666c70,0xa0abf54e10e2088256819f1bff7af4f324ca3fda,3197,0x0000000000000000000000000000000000000000,134,2021-08-31T17:58:51
0x15194fbe06b5ec57d78facafc8c008a0f3710280ae96457233eb94c9d9666c70,0xa0abf54e10e2088256819f1bff7af4f324ca3fda,3198,0x0000000000000000000000000000000000000000,1720,2021-08-31T17:58:51
0xa03137e062e5920562de75cc526979e8fe2e3c021995b1dd0d405b0cc017f36b,0x7a5c55450b6b202fbc7c03de1063d347e30c65f5,3199,0x0000000000000000000000000000000000000000,4949,2021-08-31T18:00:22
0x0732d357921fd85750a5e12bef8cc05e5dd3e292e8061b5d84bfd744d58fa83d,0x7a5c55450b6b202fbc7c03de1063d347e30c65f5,3200,0x0000000000000000000000000000000000000000,4990,2021-08-31T18:00:22
0x2fda2aff06efa1592c9ad05ad33b23fdbe75c233d19b300cc24255a254581b80,0xa0901c7b8177fb3645b64d618cfd94a688270f9c,3201,0x0000000000000000000000000000000000000000,3138,2021-08-31T18:00:22
0x2fda2aff06efa1592c9ad05ad33b23fdbe75c233d19b300cc24255a254581b80,0xa0901c7b8177fb3645b64d618cfd94a688270f9c,3202,0x0000000000000000000000000000000000000000,1037,2021-08-31T18:00:22
0x2fda2aff06efa1592c9ad05ad33b23fdbe75c233d19b300cc24255a254581b80,0xa0901c7b8177fb3645b64d618cfd94a688270f9c,3203,0x0000000000000000000000000000000000000000,5522,2021-08-31T18:00:22
0x2fda2aff06efa1592c9ad05ad33b23fdbe75c233d19b300cc24255a254581b80,0xa0901c7b8177fb3645b64d618cfd94a688270f9c,3204,0x0000000000000000000000000000000000000000,2761,2021-08-31T18:00:22
0x2fda2aff06efa1592c9ad05ad33b23fdbe75c233d19b300cc24255a254581b80,0xa0901c7b8177fb3645b64d618cfd94a688270f9c,3205,0x0000000000000000000000000000000000000000,4804,2021-08-31T18:00:22
0x2fda2aff06efa1592c9ad05ad33b23fdbe75c233d19b300cc24255a254581b80,0xa0901c7b8177fb3645b64d618cfd94a688270f9c,3206,0x0000000000000000000000000000000000000000,2264,2021-08-31T18:00:22
0x2fda2aff06efa1592c9ad05ad33b23fdbe75c233d19b300cc24255a254581b80,0xa0901c7b8177fb3645b64d618cfd94a688270f9c,3207,0x0000000000000000000000000000000000000000,1759,2021-08-31T18:00:22
0x2fda2aff06efa1592c9ad05ad33b23fdbe75c233d19b300cc24255a254581b80,0xa0901c7b8177fb3645b64d618cfd94a688270f9c,3208,0x0000000000000000000000000000000000000000,318,2021-08-31T18:00:22
0x2fda2aff06efa1592c9ad05ad33b23fdbe75c233d19b300cc24255a254581b80,0xa0901c7b8177fb3645b64d618cfd94a688270f9c,3209,0x0000000000000000000000000000000000000000,2503,2021-08-31T18:00:22
0x2fda2aff06efa1592c9ad05ad33b23fdbe75c233d19b300cc24255a254581b80,0xa0901c7b8177fb3645b64d618cfd94a688270f9c,3210,0x0000000000000000000000000000000000000000,2567,2021-08-31T18:00:22
0xede80a44664269ae1bc779c81386dafb8f9142df361a538a0ccbdd31e71003dd,0xd756cb92bcd8400ca1b12a237b7c57fdf3bc26f7,3211,0x0000000000000000000000000000000000000000,2127,2021-08-31T18:00:22
0xd5190e286ac50d535dc220e5a82dbf2f548f8e2b0908685eda5a716de11fde30,0x6ed3595553a4e434167e11811542173a572f4b22,3212,0x0000000000000000000000000000000000000000,2745,2021-08-31T18:00:22
0xcac1672808499dbdc68223c184c0c037409721edd537fa841022a62274728fac,0xf8f61ce96d776b94dd81f6b9bfe7c0d5a59ce21b,3213,0x0000000000000000000000000000000000000000,2137,2021-08-31T18:00:31
0x075dcdef5dbabbda8483625d33a7cde79f5277f153552fba6275f069ccbed62e,0x7292368cf98b8e442eaf1f2e8dd8be59765bcb9f,3214,0x0000000000000000000000000000000000000000,227,2021-08-31T18:00:55
0x075dcdef5dbabbda8483625d33a7cde79f5277f153552fba6275f069ccbed62e,0x7292368cf98b8e442eaf1f2e8dd8be59765bcb9f,3215,0x0000000000000000000000000000000000000000,3231,2021-08-31T18:00:55
0xccb241a97ea1327c011d09418fcfa3480874e420ba074aadb4c4c5318865bee8,0xf706bda290504be752b01827cf12a833b0c71f5f,3216,0x0000000000000000000000000000000000000000,5663,2021-08-31T18:01:21
0xccb241a97ea1327c011d09418fcfa3480874e420ba074aadb4c4c5318865bee8,0xf706bda290504be752b01827cf12a833b0c71f5f,3217,0x0000000000000000000000000000000000000000,5528,2021-08-31T18:01:21
0xccb241a97ea1327c011d09418fcfa3480874e420ba074aadb4c4c5318865bee8,0xf706bda290504be752b01827cf12a833b0c71f5f,3218,0x0000000000000000000000000000000000000000,3293,2021-08-31T18:01:21
0xccb241a97ea1327c011d09418fcfa3480874e420ba074aadb4c4c5318865bee8,0xf706bda290504be752b01827cf12a833b0c71f5f,3219,0x0000000000000000000000000000000000000000,784,2021-08-31T18:01:21
0xccb241a97ea1327c011d09418fcfa3480874e420ba074aadb4c4c5318865bee8,0xf706bda290504be752b01827cf12a833b0c71f5f,3220,0x0000000000000000000000000000000000000000,1892,2021-08-31T18:01:21
0xccb241a97ea1327c011d09418fcfa3480874e420ba074aadb4c4c5318865bee8,0xf706bda290504be752b01827cf12a833b0c71f5f,3221,0x0000000000000000000000000000000000000000,2886,2021-08-31T18:01:21
0xccb241a97ea1327c011d09418fcfa3480874e420ba074aadb4c4c5318865bee8,0xf706bda290504be752b01827cf12a833b0c71f5f,3222,0x0000000000000000000000000000000000000000,5915,2021-08-31T18:01:21
0xccb241a97ea1327c011d09418fcfa3480874e420ba074aadb4c4c5318865bee8,0xf706bda290504be752b01827cf12a833b0c71f5f,3223,0x0000000000000000000000000000000000000000,5891,2021-08-31T18:01:21
0xccb241a97ea1327c011d09418fcfa3480874e420ba074aadb4c4c5318865bee8,0xf706bda290504be752b01827cf12a833b0c71f5f,3224,0x0000000000000000000000000000000000000000,583,2021-08-31T18:01:21
0xccb241a97ea1327c011d09418fcfa3480874e420ba074aadb4c4c5318865bee8,0xf706bda290504be752b01827cf12a833b0c71f5f,3225,0x0000000000000000000000000000000000000000,4473,2021-08-31T18:01:21
0xccb241a97ea1327c011d09418fcfa3480874e420ba074aadb4c4c5318865bee8,0xf706bda290504be752b01827cf12a833b0c71f5f,3226,0x0000000000000000000000000000000000000000,2614,2021-08-31T18:01:21
0xccb241a97ea1327c011d09418fcfa3480874e420ba074aadb4c4c5318865bee8,0xf706bda290504be752b01827cf12a833b0c71f5f,3227,0x0000000000000000000000000000000000000000,424,2021-08-31T18:01:21
0xccb241a97ea1327c011d09418fcfa3480874e420ba074aadb4c4c5318865bee8,0xf706bda290504be752b01827cf12a833b0c71f5f,3228,0x0000000000000000000000000000000000000000,2598,2021-08-31T18:01:21
0xccb241a97ea1327c011d09418fcfa3480874e420ba074aadb4c4c5318865bee8,0xf706bda290504be752b01827cf12a833b0c71f5f,3229,0x0000000000000000000000000000000000000000,2372,2021-08-31T18:01:21
0xccb241a97ea1327c011d09418fcfa3480874e420ba074aadb4c4c5318865bee8,0xf706bda290504be752b01827cf12a833b0c71f5f,3230,0x0000000000000000000000000000000000000000,2500,2021-08-31T18:01:21
0xb88d943b973022cc5f656720253652808418b9eade96ab0b1192dce65bd6b74a,0x6df7ec202560852fdc6424f1d6b81ee40172c69d,3231,0x0000000000000000000000000000000000000000,2407,2021-08-31T18:01:21
0xb88d943b973022cc5f656720253652808418b9eade96ab0b1192dce65bd6b74a,0x6df7ec202560852fdc6424f1d6b81ee40172c69d,3232,0x0000000000000000000000000000000000000000,5043,2021-08-31T18:01:21
0x30ad795cd48d6b117a58823acdbf69ab6404a187df8a1fd3a4de4d3db4c001f9,0x375d48cd18d06c4b580741fcba729129425ba8ee,3233,0x0000000000000000000000000000000000000000,4917,2021-08-31T18:01:36
0x30ad795cd48d6b117a58823acdbf69ab6404a187df8a1fd3a4de4d3db4c001f9,0x375d48cd18d06c4b580741fcba729129425ba8ee,3234,0x0000000000000000000000000000000000000000,1499,2021-08-31T18:01:36
0x30ad795cd48d6b117a58823acdbf69ab6404a187df8a1fd3a4de4d3db4c001f9,0x375d48cd18d06c4b580741fcba729129425ba8ee,3235,0x0000000000000000000000000000000000000000,4794,2021-08-31T18:01:36
0x30ad795cd48d6b117a58823acdbf69ab6404a187df8a1fd3a4de4d3db4c001f9,0x375d48cd18d06c4b580741fcba729129425ba8ee,3236,0x0000000000000000000000000000000000000000,30,2021-08-31T18:01:36
0x30ad795cd48d6b117a58823acdbf69ab6404a187df8a1fd3a4de4d3db4c001f9,0x375d48cd18d06c4b580741fcba729129425ba8ee,3237,0x0000000000000000000000000000000000000000,3561,2021-08-31T18:01:36
0x30ad795cd48d6b117a58823acdbf69ab6404a187df8a1fd3a4de4d3db4c001f9,0x375d48cd18d06c4b580741fcba729129425ba8ee,3238,0x0000000000000000000000000000000000000000,263,2021-08-31T18:01:36
0x30ad795cd48d6b117a58823acdbf69ab6404a187df8a1fd3a4de4d3db4c001f9,0x375d48cd18d06c4b580741fcba729129425ba8ee,3239,0x0000000000000000000000000000000000000000,322,2021-08-31T18:01:36
0x30ad795cd48d6b117a58823acdbf69ab6404a187df8a1fd3a4de4d3db4c001f9,0x375d48cd18d06c4b580741fcba729129425ba8ee,3240,0x0000000000000000000000000000000000000000,4135,2021-08-31T18:01:36
0x30ad795cd48d6b117a58823acdbf69ab6404a187df8a1fd3a4de4d3db4c001f9,0x375d48cd18d06c4b580741fcba729129425ba8ee,3241,0x0000000000000000000000000000000000000000,2675,2021-08-31T18:01:36
0x30ad795cd48d6b117a58823acdbf69ab6404a187df8a1fd3a4de4d3db4c001f9,0x375d48cd18d06c4b580741fcba729129425ba8ee,3242,0x0000000000000000000000000000000000000000,5504,2021-08-31T18:01:36
0x04289a5fb71ff921299af3b5d99cc86b6f0172fb5d3fd86507d89cecfb9da137,0x2d51cab9ce3dbacda14aa65c5236d73b583bd156,3243,0x0000000000000000000000000000000000000000,320,2021-08-31T18:02:10
0x04289a5fb71ff921299af3b5d99cc86b6f0172fb5d3fd86507d89cecfb9da137,0x2d51cab9ce3dbacda14aa65c5236d73b583bd156,3244,0x0000000000000000000000000000000000000000,1376,2021-08-31T18:02:10
0x212fdf3c1e1fcb0e69632f6a5fdaa45a81a9f54f30b866feedd42c53e236f56d,0x926a7fbb205b5df79c47bcc80786afe091673623,3245,0x0000000000000000000000000000000000000000,2766,2021-08-31T18:04:02
0x212fdf3c1e1fcb0e69632f6a5fdaa45a81a9f54f30b866feedd42c53e236f56d,0x926a7fbb205b5df79c47bcc80786afe091673623,3246,0x0000000000000000000000000000000000000000,5472,2021-08-31T18:04:02
0x212fdf3c1e1fcb0e69632f6a5fdaa45a81a9f54f30b866feedd42c53e236f56d,0x926a7fbb205b5df79c47bcc80786afe091673623,3247,0x0000000000000000000000000000000000000000,3836,2021-08-31T18:04:02
0x212fdf3c1e1fcb0e69632f6a5fdaa45a81a9f54f30b866feedd42c53e236f56d,0x926a7fbb205b5df79c47bcc80786afe091673623,3248,0x0000000000000000000000000000000000000000,3956,2021-08-31T18:04:02
0x212fdf3c1e1fcb0e69632f6a5fdaa45a81a9f54f30b866feedd42c53e236f56d,0x926a7fbb205b5df79c47bcc80786afe091673623,3249,0x0000000000000000000000000000000000000000,3015,2021-08-31T18:04:02
0x212fdf3c1e1fcb0e69632f6a5fdaa45a81a9f54f30b866feedd42c53e236f56d,0x926a7fbb205b5df79c47bcc80786afe091673623,3250,0x0000000000000000000000000000000000000000,5137,2021-08-31T18:04:02
0x212fdf3c1e1fcb0e69632f6a5fdaa45a81a9f54f30b866feedd42c53e236f56d,0x926a7fbb205b5df79c47bcc80786afe091673623,3251,0x0000000000000000000000000000000000000000,894,2021-08-31T18:04:02
0x212fdf3c1e1fcb0e69632f6a5fdaa45a81a9f54f30b866feedd42c53e236f56d,0x926a7fbb205b5df79c47bcc80786afe091673623,3252,0x0000000000000000000000000000000000000000,4458,2021-08-31T18:04:02
0x212fdf3c1e1fcb0e69632f6a5fdaa45a81a9f54f30b866feedd42c53e236f56d,0x926a7fbb205b5df79c47bcc80786afe091673623,3253,0x0000000000000000000000000000000000000000,3175,2021-08-31T18:04:02
0x212fdf3c1e1fcb0e69632f6a5fdaa45a81a9f54f30b866feedd42c53e236f56d,0x926a7fbb205b5df79c47bcc80786afe091673623,3254,0x0000000000000000000000000000000000000000,5965,2021-08-31T18:04:02
0x66026c9292b7a56266b4be6aea18b42163468f571e98114591edd9573fdc85f5,0x888bb19484e896465dccbbe55138c284123291a1,3255,0x0000000000000000000000000000000000000000,3144,2021-08-31T18:04:38
0x66026c9292b7a56266b4be6aea18b42163468f571e98114591edd9573fdc85f5,0x888bb19484e896465dccbbe55138c284123291a1,3256,0x0000000000000000000000000000000000000000,2002,2021-08-31T18:04:38
0x67b54b5670eaadcb891d781a1aa78fdc5925ccdc3acceae791d41882d929ad80,0x7e45cf56727d63429e74e7263eb268af845b19ff,3257,0x0000000000000000000000000000000000000000,2012,2021-08-31T18:04:43
0x67b54b5670eaadcb891d781a1aa78fdc5925ccdc3acceae791d41882d929ad80,0x7e45cf56727d63429e74e7263eb268af845b19ff,3258,0x0000000000000000000000000000000000000000,3269,2021-08-31T18:04:43
0x67b54b5670eaadcb891d781a1aa78fdc5925ccdc3acceae791d41882d929ad80,0x7e45cf56727d63429e74e7263eb268af845b19ff,3259,0x0000000000000000000000000000000000000000,3232,2021-08-31T18:04:43
0x67b54b5670eaadcb891d781a1aa78fdc5925ccdc3acceae791d41882d929ad80,0x7e45cf56727d63429e74e7263eb268af845b19ff,3260,0x0000000000000000000000000000000000000000,2878,2021-08-31T18:04:43
0x67b54b5670eaadcb891d781a1aa78fdc5925ccdc3acceae791d41882d929ad80,0x7e45cf56727d63429e74e7263eb268af845b19ff,3261,0x0000000000000000000000000000000000000000,4362,2021-08-31T18:04:43
0x67b54b5670eaadcb891d781a1aa78fdc5925ccdc3acceae791d41882d929ad80,0x7e45cf56727d63429e74e7263eb268af845b19ff,3262,0x0000000000000000000000000000000000000000,1597,2021-08-31T18:04:43
0x67b54b5670eaadcb891d781a1aa78fdc5925ccdc3acceae791d41882d929ad80,0x7e45cf56727d63429e74e7263eb268af845b19ff,3263,0x0000000000000000000000000000000000000000,5106,2021-08-31T18:04:43
0x67b54b5670eaadcb891d781a1aa78fdc5925ccdc3acceae791d41882d929ad80,0x7e45cf56727d63429e74e7263eb268af845b19ff,3264,0x0000000000000000000000000000000000000000,215,2021-08-31T18:04:43
0x67b54b5670eaadcb891d781a1aa78fdc5925ccdc3acceae791d41882d929ad80,0x7e45cf56727d63429e74e7263eb268af845b19ff,3265,0x0000000000000000000000000000000000000000,811,2021-08-31T18:04:43
0x67b54b5670eaadcb891d781a1aa78fdc5925ccdc3acceae791d41882d929ad80,0x7e45cf56727d63429e74e7263eb268af845b19ff,3266,0x0000000000000000000000000000000000000000,5884,2021-08-31T18:04:43
0x67b54b5670eaadcb891d781a1aa78fdc5925ccdc3acceae791d41882d929ad80,0x7e45cf56727d63429e74e7263eb268af845b19ff,3267,0x0000000000000000000000000000000000000000,2590,2021-08-31T18:04:43
0x67b54b5670eaadcb891d781a1aa78fdc5925ccdc3acceae791d41882d929ad80,0x7e45cf56727d63429e74e7263eb268af845b19ff,3268,0x0000000000000000000000000000000000000000,1914,2021-08-31T18:04:43
0x67b54b5670eaadcb891d781a1aa78fdc5925ccdc3acceae791d41882d929ad80,0x7e45cf56727d63429e74e7263eb268af845b19ff,3269,0x0000000000000000000000000000000000000000,5149,2021-08-31T18:04:43
0x67b54b5670eaadcb891d781a1aa78fdc5925ccdc3acceae791d41882d929ad80,0x7e45cf56727d63429e74e7263eb268af845b19ff,3270,0x0000000000000000000000000000000000000000,4204,2021-08-31T18:04:43
0x67b54b5670eaadcb891d781a1aa78fdc5925ccdc3acceae791d41882d929ad80,0x7e45cf56727d63429e74e7263eb268af845b19ff,3271,0x0000000000000000000000000000000000000000,1262,2021-08-31T18:04:43
0x67b54b5670eaadcb891d781a1aa78fdc5925ccdc3acceae791d41882d929ad80,0x7e45cf56727d63429e74e7263eb268af845b19ff,3272,0x0000000000000000000000000000000000000000,3479,2021-08-31T18:04:43
0x67b54b5670eaadcb891d781a1aa78fdc5925ccdc3acceae791d41882d929ad80,0x7e45cf56727d63429e74e7263eb268af845b19ff,3273,0x0000000000000000000000000000000000000000,1841,2021-08-31T18:04:43
0x67b54b5670eaadcb891d781a1aa78fdc5925ccdc3acceae791d41882d929ad80,0x7e45cf56727d63429e74e7263eb268af845b19ff,3274,0x0000000000000000000000000000000000000000,2254,2021-08-31T18:04:43
